association_id,column_index,label_id,feature_name,atlas,disease,comparison,reference_id,source_region,source_url,doi,tissue,mapping_status,direction,effect_type,effect_value,uncertainty,measurement,source_location,mapping_limitation,evidence_strength,shared_evidence_group
A00812,10,53,R_Hippocampus,FIRST,MCI,case_vs_NC,Ledig2018,RightHippocampus,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,derived_MCI_pooled_vs_HC_Cohen_d,-1.040481,"Approx Wald95%CI[-1.193779,-0.887184]; n343/404; public aggregate moments; uncorrected multiplicity; rounding uncertainty not quantified",MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTables4+5; Methods nuisance correction,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact. MCI343 summary reconstructed from pMCI177+sMCI166; not general population MCI.,derived_aggregate,Ledig2018:RightHippocampus:MCI:case_vs_NC
A00813,39,42,Hippocampus_R,AAL3,MCI,case_vs_NC,Ledig2018,RightHippocampus,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,derived_MCI_pooled_vs_HC_Cohen_d,-1.040481,"Approx Wald95%CI[-1.193779,-0.887184]; n343/404; public aggregate moments; uncorrected multiplicity; rounding uncertainty not quantified",MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTables4+5; Methods nuisance correction,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact. MCI343 summary reconstructed from pMCI177+sMCI166; not general population MCI.,derived_aggregate,Ledig2018:RightHippocampus:MCI:case_vs_NC
A00814,11,18,L_Amygdala,FIRST,AD,case_vs_NC,Ledig2018,LeftAmygdala,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,reported_Cohen_d_case_minus_NC,-1.403,p<0.00001; corrected significance ++ (++); mean residual -219.8±179.7; HC0±135.5 mm3; CI not reported,MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTable4,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact.,supported,Ledig2018:LeftAmygdala:AD:case_vs_NC
A00815,42,45,Amygdala_L,AAL3,AD,case_vs_NC,Ledig2018,LeftAmygdala,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,reported_Cohen_d_case_minus_NC,-1.403,p<0.00001; corrected significance ++ (++); mean residual -219.8±179.7; HC0±135.5 mm3; CI not reported,MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTable4,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact.,supported,Ledig2018:LeftAmygdala:AD:case_vs_NC
A00816,11,18,L_Amygdala,FIRST,MCI,case_vs_NC,Ledig2018,LeftAmygdala,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,derived_MCI_pooled_vs_HC_Cohen_d,-0.828799,"Approx Wald95%CI[-0.978732,-0.678866]; n343/404; public aggregate moments; uncorrected multiplicity; rounding uncertainty not quantified",MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTables4+5; Methods nuisance correction,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact. MCI343 summary reconstructed from pMCI177+sMCI166; not general population MCI.,derived_aggregate,Ledig2018:LeftAmygdala:MCI:case_vs_NC
A00817,42,45,Amygdala_L,AAL3,MCI,case_vs_NC,Ledig2018,LeftAmygdala,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,derived_MCI_pooled_vs_HC_Cohen_d,-0.828799,"Approx Wald95%CI[-0.978732,-0.678866]; n343/404; public aggregate moments; uncorrected multiplicity; rounding uncertainty not quantified",MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTables4+5; Methods nuisance correction,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact. MCI343 summary reconstructed from pMCI177+sMCI166; not general population MCI.,derived_aggregate,Ledig2018:LeftAmygdala:MCI:case_vs_NC
A00818,12,54,R_Amygdala,FIRST,AD,case_vs_NC,Ledig2018,RightAmygdala,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,reported_Cohen_d_case_minus_NC,-1.452,p<0.00001; corrected significance ++ (++); mean residual -232.2±182.6; HC0±139.4 mm3; CI not reported,MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTable4,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact.,supported,Ledig2018:RightAmygdala:AD:case_vs_NC
A00819,43,46,Amygdala_R,AAL3,AD,case_vs_NC,Ledig2018,RightAmygdala,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,reported_Cohen_d_case_minus_NC,-1.452,p<0.00001; corrected significance ++ (++); mean residual -232.2±182.6; HC0±139.4 mm3; CI not reported,MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTable4,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact.,supported,Ledig2018:RightAmygdala:AD:case_vs_NC
A00820,12,54,R_Amygdala,FIRST,MCI,case_vs_NC,Ledig2018,RightAmygdala,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,derived_MCI_pooled_vs_HC_Cohen_d,-0.84817,"Approx Wald95%CI[-0.998382,-0.697958]; n343/404; public aggregate moments; uncorrected multiplicity; rounding uncertainty not quantified",MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTables4+5; Methods nuisance correction,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact. MCI343 summary reconstructed from pMCI177+sMCI166; not general population MCI.,derived_aggregate,Ledig2018:RightAmygdala:MCI:case_vs_NC
A00821,43,46,Amygdala_R,AAL3,MCI,case_vs_NC,Ledig2018,RightAmygdala,https://doi.org/10.1038/s41598-018-29295-9,10.1038/s41598-018-29295-9,gray matter or nucleus; see measurement,direct,lower,derived_MCI_pooled_vs_HC_Cohen_d,-0.84817,"Approx Wald95%CI[-0.998382,-0.697958]; n343/404; public aggregate moments; uncorrected multiplicity; rounding uncertainty not quantified",MALPEM/NMM regional volumes; HC-fitted age/sex/total-brain-size residuals,SupplementTables4+5; Methods nuisance correction,NMM/MALPEM→FIRST or AAL3 anatomical correspondence; bilateral pool mapped to each side unless source explicitly side-specific; merged/split boundaries not exact. MCI343 summary reconstructed from pMCI177+sMCI166; not general population MCI.,derived_aggregate,Ledig2018:RightAmygdala:MCI:case_vs_NC
A00822,8,16,BrainStem,FIRST,MCI,case_vs_NC,Dutt2020,whole brainstem clinical groups,https://doi.org/10.3233/JAD-200187,10.3233/JAD-200187,whole brainstem mixed tissue,indirect,lower,derived_Cohen_d_raw_means,-0.172988,"case=13.13±1.18,NC13.33±1.14; n542/814; pairwise p=.003; not biomarker subset",SPM tissue segmentation; TIV-normalized brainstem ROI,Table1 and SupplementTable1,SPM tissue ROI normalized to TIV; whole FIRST tissue boundary differs.,supported_different_measurement,Dutt2020:whole brainstem clinical groups:MCI:case_vs_NC
A00823,162,167,LC_L,AAL3,MCI,case_vs_NC,Dutt2020,LC ROI,https://doi.org/10.3233/JAD-200187,10.3233/JAD-200187,gray matter or nucleus; see measurement,indirect,lower,,,"clinical LC mean1.20(MCI)/1.19(AD) versus1.22NC, SD .12/.12/.11; omnibus p=.011; biomarker subset p=.469",SPM tissue segmentation; TIV-normalized brainstem ROI,Table1,Small LC conventional WM-based ROI; bilateral mean; not exact AAL3 modulated GM.,mixed_by_diagnostic_definition,Dutt2020:LC ROI:MCI:case_vs_NC
A00824,163,168,LC_R,AAL3,MCI,case_vs_NC,Dutt2020,LC ROI,https://doi.org/10.3233/JAD-200187,10.3233/JAD-200187,gray matter or nucleus; see measurement,indirect,lower,,,"clinical LC mean1.20(MCI)/1.19(AD) versus1.22NC, SD .12/.12/.11; omnibus p=.011; biomarker subset p=.469",SPM tissue segmentation; TIV-normalized brainstem ROI,Table1,Small LC conventional WM-based ROI; bilateral mean; not exact AAL3 modulated GM.,mixed_by_diagnostic_definition,Dutt2020:LC ROI:MCI:case_vs_NC
A00825,8,16,BrainStem,FIRST,AD,case_vs_NC,Dutt2020,whole brainstem clinical groups,https://doi.org/10.3233/JAD-200187,10.3233/JAD-200187,whole brainstem mixed tissue,indirect,lower,derived_Cohen_d_raw_means,-0.240163,"case=13.05±1.24,NC13.33±1.14; n273/814; pairwise p=.001; not biomarker subset",SPM tissue segmentation; TIV-normalized brainstem ROI,Table1 and SupplementTable1,SPM tissue ROI normalized to TIV; whole FIRST tissue boundary differs.,supported_different_measurement,Dutt2020:whole brainstem clinical groups:AD:case_vs_NC
A00826,162,167,LC_L,AAL3,AD,case_vs_NC,Dutt2020,LC ROI,https://doi.org/10.3233/JAD-200187,10.3233/JAD-200187,gray matter or nucleus; see measurement,indirect,lower,,,"clinical LC mean1.20(MCI)/1.19(AD) versus1.22NC, SD .12/.12/.11; omnibus p=.011; biomarker subset p=.469",SPM tissue segmentation; TIV-normalized brainstem ROI,Table1,Small LC conventional WM-based ROI; bilateral mean; not exact AAL3 modulated GM.,mixed_by_diagnostic_definition,Dutt2020:LC ROI:AD:case_vs_NC
A00827,163,168,LC_R,AAL3,AD,case_vs_NC,Dutt2020,LC ROI,https://doi.org/10.3233/JAD-200187,10.3233/JAD-200187,gray matter or nucleus; see measurement,indirect,lower,,,"clinical LC mean1.20(MCI)/1.19(AD) versus1.22NC, SD .12/.12/.11; omnibus p=.011; biomarker subset p=.469",SPM tissue segmentation; TIV-normalized brainstem ROI,Table1,Small LC conventional WM-based ROI; bilateral mean; not exact AAL3 modulated GM.,mixed_by_diagnostic_definition,Dutt2020:LC ROI:AD:case_vs_NC
A00828,116,121,Thal_AV_L,AAL3,AD,DEM_vs_HC_proxy,Maki2026,anterior thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,indirect,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,DEM comparison is not AD-specific. Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,indirect_diagnosis,Maki2026:anterior thalamic group:AD:DEM_vs_HC_proxy
A00829,117,122,Thal_AV_R,AAL3,AD,DEM_vs_HC_proxy,Maki2026,anterior thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,indirect,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,DEM comparison is not AD-specific. Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,indirect_diagnosis,Maki2026:anterior thalamic group:AD:DEM_vs_HC_proxy
A00830,116,121,Thal_AV_L,AAL3,MCI,case_vs_NC,Maki2026,anterior thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,regional_inference,Maki2026:anterior thalamic group:MCI:case_vs_NC
A00831,117,122,Thal_AV_R,AAL3,MCI,case_vs_NC,Maki2026,anterior thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,regional_inference,Maki2026:anterior thalamic group:MCI:case_vs_NC
A00832,118,123,Thal_LP_L,AAL3,AD,DEM_vs_HC_proxy,Maki2026,lateral thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,indirect,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,DEM comparison is not AD-specific. Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,indirect_diagnosis,Maki2026:lateral thalamic group:AD:DEM_vs_HC_proxy
A00833,119,124,Thal_LP_R,AAL3,AD,DEM_vs_HC_proxy,Maki2026,lateral thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,indirect,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,DEM comparison is not AD-specific. Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,indirect_diagnosis,Maki2026:lateral thalamic group:AD:DEM_vs_HC_proxy
A00834,118,123,Thal_LP_L,AAL3,MCI,case_vs_NC,Maki2026,lateral thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,regional_inference,Maki2026:lateral thalamic group:MCI:case_vs_NC
A00835,119,124,Thal_LP_R,AAL3,MCI,case_vs_NC,Maki2026,lateral thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,parent_region_extrapolation,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,regional_inference,Maki2026:lateral thalamic group:MCI:case_vs_NC
A00836,128,133,Thal_Re_L,AAL3,AD,DEM_vs_HC_proxy,Maki2026,medial thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,indirect,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,DEM comparison is not AD-specific. Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,indirect_diagnosis,Maki2026:medial thalamic group:AD:DEM_vs_HC_proxy
A00837,129,134,Thal_Re_R,AAL3,AD,DEM_vs_HC_proxy,Maki2026,medial thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,indirect,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,DEM comparison is not AD-specific. Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,indirect_diagnosis,Maki2026:medial thalamic group:AD:DEM_vs_HC_proxy
A00838,130,135,Thal_MDm_L,AAL3,AD,DEM_vs_HC_proxy,Maki2026,medial thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,indirect,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,DEM comparison is not AD-specific. Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,indirect_diagnosis,Maki2026:medial thalamic group:AD:DEM_vs_HC_proxy
A00839,131,136,Thal_MDm_R,AAL3,AD,DEM_vs_HC_proxy,Maki2026,medial thalamic group,https://doi.org/10.1038/s41398-026-04076-5,10.1038/s41398-026-04076-5,gray matter or nucleus; see measurement,indirect,lower,,,Group-level reduction before and after total-thalamus adjustment,FreeSurfer25 nuclear volumes; analyses with and without total-thalamus covariate,Results/Fig2a vs2b; Table1 group definitions,DEM comparison is not AD-specific. Group effect does not prove child nucleus effect; FreeSurfer→AAL3 mapping.,indirect_diagnosis,Maki2026:medial thalamic group:AD:DEM_vs_HC_proxy
